1	100	100	15	0
2	87.5	100	15	0
3	75	100	15	0
4	62.5	100	15	0
5	50	100	15	0
6	37.5	100	15	0
7	25	100	15	0
8	12.5	100	15	0
9	0	100	15	0
10	100	87.5	15	0
11	87.5	87.5	15	0
12	75	87.5	15	0
13	62.5	87.5	15	0
14	50	87.5	15	0
15	37.5	87.5	15	0
16	25	87.5	15	0
17	12.5	87.5	15	0
18	0	87.5	15	0
19	100	75	15	0
20	87.5	75	15	0
21	75	75	15	0
22	62.5	75	15	0
23	50	75	15	0
24	37.5	75	15	0
25	25	75	15	0
26	12.5	75	15	0
27	0	75	15	0
28	100	62.5	15	0
29	87.5	62.5	15	0
30	75	62.5	15	0
31	62.5	62.5	15	0
32	50	62.5	15	0
33	37.5	62.5	15	0
34	25	62.5	15	0
35	12.5	62.5	15	0
36	0	62.5	15	0
37	100	50	15	0
38	87.5	50	15	0
39	75	50	15	0
40	62.5	50	15	0
41	50	50	15	0
42	37.5	50	15	0
43	25	50	15	0
44	12.5	50	15	0
45	0	50	15	0
46	100	37.5	15	0
47	87.5	37.5	15	0
48	75	37.5	15	0
49	62.5	37.5	15	0
50	50	37.5	15	0
51	37.5	37.5	15	0
52	25	37.5	15	0
53	12.5	37.5	15	0
54	0	37.5	15	0
55	100	25	15	0
56	87.5	25	15	0
57	75	25	15	0
58	62.5	25	15	0
59	50	25	15	0
60	37.5	25	15	0
61	25	25	15	0
62	12.5	25	15	0
63	0	25	15	0
64	100	12.5	15	0
65	87.5	12.5	15	0
66	75	12.5	15	0
67	62.5	12.5	15	0
68	50	12.5	15	0
69	37.5	12.5	15	0
70	25	12.5	15	0
71	12.5	12.5	15	0
72	0	12.5	15	0
73	100	0	15	0
74	87.5	0	15	0
75	75	0	15	0
76	62.5	0	15	0
77	50	0	15	0
78	37.5	0	15	0
79	25	0	15	0
80	12.5	0	15	0
81	0	0	15	0
82	100	100	0	0
83	87.5	100	0	0
84	75	100	0	0
85	62.5	100	0	0
86	50	100	0	0
87	37.5	100	0	0
88	25	100	0	0
89	12.5	100	0	0
90	0	100	0	0
91	100	87.5	0	0
92	87.5	87.5	0	0
93	75	87.5	0	0
94	62.5	87.5	0	0
95	50	87.5	0	0
96	37.5	87.5	0	0
97	25	87.5	0	0
98	12.5	87.5	0	0
99	0	87.5	0	0
100	100	75	0	0
101	87.5	75	0	0
102	75	75	0	0
103	62.5	75	0	0
104	50	75	0	0
105	37.5	75	0	0
106	25	75	0	0
107	12.5	75	0	0
108	0	75	0	0
109	100	62.5	0	0
110	87.5	62.5	0	0
111	75	62.5	0	0
112	62.5	62.5	0	0
113	50	62.5	0	0
114	37.5	62.5	0	0
115	25	62.5	0	0
116	12.5	62.5	0	0
117	0	62.5	0	0
118	100	50	0	0
119	87.5	50	0	0
120	75	50	0	0
121	62.5	50	0	0
122	50	50	0	0
123	37.5	50	0	0
124	25	50	0	0
125	12.5	50	0	0
126	0	50	0	0
127	100	37.5	0	0
128	87.5	37.5	0	0
129	75	37.5	0	0
130	62.5	37.5	0	0
131	50	37.5	0	0
132	37.5	37.5	0	0
133	25	37.5	0	0
134	12.5	37.5	0	0
135	0	37.5	0	0
136	100	25	0	0
137	87.5	25	0	0
138	75	25	0	0
139	62.5	25	0	0
140	50	25	0	0
141	37.5	25	0	0
142	25	25	0	0
143	12.5	25	0	0
144	0	25	0	0
145	100	12.5	0	0
146	87.5	12.5	0	0
147	75	12.5	0	0
148	62.5	12.5	0	0
149	50	12.5	0	0
150	37.5	12.5	0	0
151	25	12.5	0	0
152	12.5	12.5	0	0
153	0	12.5	0	0
154	100	0	0	0
155	87.5	0	0	0
156	75	0	0	0
157	62.5	0	0	0
158	50	0	0	0
159	37.5	0	0	0
160	25	0	0	0
161	12.5	0	0	0
162	0	0	0	0
163	200	100	15	0
164	187.5	100	15	0
165	175	100	15	0
166	162.5	100	15	0
167	150	100	15	0
168	137.5	100	15	0
169	125	100	15	0
170	112.5	100	15	0
171	200	87.5	15	0
172	187.5	87.5	15	0
173	175	87.5	15	0
174	162.5	87.5	15	0
175	150	87.5	15	0
176	137.5	87.5	15	0
177	125	87.5	15	0
178	112.5	87.5	15	0
179	200	75	15	0
180	187.5	75	15	0
181	175	75	15	0
182	162.5	75	15	0
183	150	75	15	0
184	137.5	75	15	0
185	125	75	15	0
186	112.5	75	15	0
187	200	62.5	15	0
188	187.5	62.5	15	0
189	175	62.5	15	0
190	162.5	62.5	15	0
191	150	62.5	15	0
192	137.5	62.5	15	0
193	125	62.5	15	0
194	112.5	62.5	15	0
195	200	50	15	0
196	187.5	50	15	0
197	175	50	15	0
198	162.5	50	15	0
199	150	50	15	0
200	137.5	50	15	0
201	125	50	15	0
202	112.5	50	15	0
203	200	37.5	15	0
204	187.5	37.5	15	0
205	175	37.5	15	0
206	162.5	37.5	15	0
207	150	37.5	15	0
208	137.5	37.5	15	0
209	125	37.5	15	0
210	112.5	37.5	15	0
211	200	25	15	0
212	187.5	25	15	0
213	175	25	15	0
214	162.5	25	15	0
215	150	25	15	0
216	137.5	25	15	0
217	125	25	15	0
218	112.5	25	15	0
219	200	12.5	15	0
220	187.5	12.5	15	0
221	175	12.5	15	0
222	162.5	12.5	15	0
223	150	12.5	15	0
224	137.5	12.5	15	0
225	125	12.5	15	0
226	112.5	12.5	15	0
227	200	0	15	0
228	187.5	0	15	0
229	175	0	15	0
230	162.5	0	15	0
231	150	0	15	0
232	137.5	0	15	0
233	125	0	15	0
234	112.5	0	15	0
235	200	100	0	0
236	187.5	100	0	0
237	175	100	0	0
238	162.5	100	0	0
239	150	100	0	0
240	137.5	100	0	0
241	125	100	0	0
242	112.5	100	0	0
243	200	87.5	0	0
244	187.5	87.5	0	0
245	175	87.5	0	0
246	162.5	87.5	0	0
247	150	87.5	0	0
248	137.5	87.5	0	0
249	125	87.5	0	0
250	112.5	87.5	0	0
251	200	75	0	0
252	187.5	75	0	0
253	175	75	0	0
254	162.5	75	0	0
255	150	75	0	0
256	137.5	75	0	0
257	125	75	0	0
258	112.5	75	0	0
259	200	62.5	0	0
260	187.5	62.5	0	0
261	175	62.5	0	0
262	162.5	62.5	0	0
263	150	62.5	0	0
264	137.5	62.5	0	0
265	125	62.5	0	0
266	112.5	62.5	0	0
267	200	50	0	0
268	187.5	50	0	0
269	175	50	0	0
270	162.5	50	0	0
271	150	50	0	0
272	137.5	50	0	0
273	125	50	0	0
274	112.5	50	0	0
275	200	37.5	0	0
276	187.5	37.5	0	0
277	175	37.5	0	0
278	162.5	37.5	0	0
279	150	37.5	0	0
280	137.5	37.5	0	0
281	125	37.5	0	0
282	112.5	37.5	0	0
283	200	25	0	0
284	187.5	25	0	0
285	175	25	0	0
286	162.5	25	0	0
287	150	25	0	0
288	137.5	25	0	0
289	125	25	0	0
290	112.5	25	0	0
291	200	12.5	0	0
292	187.5	12.5	0	0
293	175	12.5	0	0
294	162.5	12.5	0	0
295	150	12.5	0	0
296	137.5	12.5	0	0
297	125	12.5	0	0
298	112.5	12.5	0	0
299	200	0	0	0
300	187.5	0	0	0
301	175	0	0	0
302	162.5	0	0	0
303	150	0	0	0
304	137.5	0	0	0
305	125	0	0	0
306	112.5	0	0	0
307	300	100	15	0
308	287.5	100	15	0
309	275	100	15	0
310	262.5	100	15	0
311	250	100	15	0
312	237.5	100	15	0
313	225	100	15	0
314	212.5	100	15	0
315	300	87.5	15	0
316	287.5	87.5	15	0
317	275	87.5	15	0
318	262.5	87.5	15	0
319	250	87.5	15	0
320	237.5	87.5	15	0
321	225	87.5	15	0
322	212.5	87.5	15	0
323	300	75	15	0
324	287.5	75	15	0
325	275	75	15	0
326	262.5	75	15	0
327	250	75	15	0
328	237.5	75	15	0
329	225	75	15	0
330	212.5	75	15	0
331	300	62.5	15	0
332	287.5	62.5	15	0
333	275	62.5	15	0
334	262.5	62.5	15	0
335	250	62.5	15	0
336	237.5	62.5	15	0
337	225	62.5	15	0
338	212.5	62.5	15	0
339	300	50	15	0
340	287.5	50	15	0
341	275	50	15	0
342	262.5	50	15	0
343	250	50	15	0
344	237.5	50	15	0
345	225	50	15	0
346	212.5	50	15	0
347	300	37.5	15	0
348	287.5	37.5	15	0
349	275	37.5	15	0
350	262.5	37.5	15	0
351	250	37.5	15	0
352	237.5	37.5	15	0
353	225	37.5	15	0
354	212.5	37.5	15	0
355	300	25	15	0
356	287.5	25	15	0
357	275	25	15	0
358	262.5	25	15	0
359	250	25	15	0
360	237.5	25	15	0
361	225	25	15	0
362	212.5	25	15	0
363	300	12.5	15	0
364	287.5	12.5	15	0
365	275	12.5	15	0
366	262.5	12.5	15	0
367	250	12.5	15	0
368	237.5	12.5	15	0
369	225	12.5	15	0
370	212.5	12.5	15	0
371	300	0	15	0
372	287.5	0	15	0
373	275	0	15	0
374	262.5	0	15	0
375	250	0	15	0
376	237.5	0	15	0
377	225	0	15	0
378	212.5	0	15	0
379	300	100	0	0
380	287.5	100	0	0
381	275	100	0	0
382	262.5	100	0	0
383	250	100	0	0
384	237.5	100	0	0
385	225	100	0	0
386	212.5	100	0	0
387	300	87.5	0	0
388	287.5	87.5	0	0
389	275	87.5	0	0
390	262.5	87.5	0	0
391	250	87.5	0	0
392	237.5	87.5	0	0
393	225	87.5	0	0
394	212.5	87.5	0	0
395	300	75	0	0
396	287.5	75	0	0
397	275	75	0	0
398	262.5	75	0	0
399	250	75	0	0
400	237.5	75	0	0
401	225	75	0	0
402	212.5	75	0	0
403	300	62.5	0	0
404	287.5	62.5	0	0
405	275	62.5	0	0
406	262.5	62.5	0	0
407	250	62.5	0	0
408	237.5	62.5	0	0
409	225	62.5	0	0
410	212.5	62.5	0	0
411	300	50	0	0
412	287.5	50	0	0
413	275	50	0	0
414	262.5	50	0	0
415	250	50	0	0
416	237.5	50	0	0
417	225	50	0	0
418	212.5	50	0	0
419	300	37.5	0	0
420	287.5	37.5	0	0
421	275	37.5	0	0
422	262.5	37.5	0	0
423	250	37.5	0	0
424	237.5	37.5	0	0
425	225	37.5	0	0
426	212.5	37.5	0	0
427	300	25	0	0
428	287.5	25	0	0
429	275	25	0	0
430	262.5	25	0	0
431	250	25	0	0
432	237.5	25	0	0
433	225	25	0	0
434	212.5	25	0	0
435	300	12.5	0	0
436	287.5	12.5	0	0
437	275	12.5	0	0
438	262.5	12.5	0	0
439	250	12.5	0	0
440	237.5	12.5	0	0
441	225	12.5	0	0
442	212.5	12.5	0	0
443	300	0	0	0
444	287.5	0	0	0
445	275	0	0	0
446	262.5	0	0	0
447	250	0	0	0
448	237.5	0	0	0
449	225	0	0	0
450	212.5	0	0	0
451	400	100	15	0
452	387.5	100	15	0
453	375	100	15	0
454	362.5	100	15	0
455	350	100	15	0
456	337.5	100	15	0
457	325	100	15	0
458	312.5	100	15	0
459	400	87.5	15	0
460	387.5	87.5	15	0
461	375	87.5	15	0
462	362.5	87.5	15	0
463	350	87.5	15	0
464	337.5	87.5	15	0
465	325	87.5	15	0
466	312.5	87.5	15	0
467	400	75	15	0
468	387.5	75	15	0
469	375	75	15	0
470	362.5	75	15	0
471	350	75	15	0
472	337.5	75	15	0
473	325	75	15	0
474	312.5	75	15	0
475	400	62.5	15	0
476	387.5	62.5	15	0
477	375	62.5	15	0
478	362.5	62.5	15	0
479	350	62.5	15	0
480	337.5	62.5	15	0
481	325	62.5	15	0
482	312.5	62.5	15	0
483	400	50	15	0
484	387.5	50	15	0
485	375	50	15	0
486	362.5	50	15	0
487	350	50	15	0
488	337.5	50	15	0
489	325	50	15	0
490	312.5	50	15	0
491	400	37.5	15	0
492	387.5	37.5	15	0
493	375	37.5	15	0
494	362.5	37.5	15	0
495	350	37.5	15	0
496	337.5	37.5	15	0
497	325	37.5	15	0
498	312.5	37.5	15	0
499	400	25	15	0
500	387.5	25	15	0
501	375	25	15	0
502	362.5	25	15	0
503	350	25	15	0
504	337.5	25	15	0
505	325	25	15	0
506	312.5	25	15	0
507	400	12.5	15	0
508	387.5	12.5	15	0
509	375	12.5	15	0
510	362.5	12.5	15	0
511	350	12.5	15	0
512	337.5	12.5	15	0
513	325	12.5	15	0
514	312.5	12.5	15	0
515	400	0	15	0
516	387.5	0	15	0
517	375	0	15	0
518	362.5	0	15	0
519	350	0	15	0
520	337.5	0	15	0
521	325	0	15	0
522	312.5	0	15	0
523	400	100	0	0
524	387.5	100	0	0
525	375	100	0	0
526	362.5	100	0	0
527	350	100	0	0
528	337.5	100	0	0
529	325	100	0	0
530	312.5	100	0	0
531	400	87.5	0	0
532	387.5	87.5	0	0
533	375	87.5	0	0
534	362.5	87.5	0	0
535	350	87.5	0	0
536	337.5	87.5	0	0
537	325	87.5	0	0
538	312.5	87.5	0	0
539	400	75	0	0
540	387.5	75	0	0
541	375	75	0	0
542	362.5	75	0	0
543	350	75	0	0
544	337.5	75	0	0
545	325	75	0	0
546	312.5	75	0	0
547	400	62.5	0	0
548	387.5	62.5	0	0
549	375	62.5	0	0
550	362.5	62.5	0	0
551	350	62.5	0	0
552	337.5	62.5	0	0
553	325	62.5	0	0
554	312.5	62.5	0	0
555	400	50	0	0
556	387.5	50	0	0
557	375	50	0	0
558	362.5	50	0	0
559	350	50	0	0
560	337.5	50	0	0
561	325	50	0	0
562	312.5	50	0	0
563	400	37.5	0	0
564	387.5	37.5	0	0
565	375	37.5	0	0
566	362.5	37.5	0	0
567	350	37.5	0	0
568	337.5	37.5	0	0
569	325	37.5	0	0
570	312.5	37.5	0	0
571	400	25	0	0
572	387.5	25	0	0
573	375	25	0	0
574	362.5	25	0	0
575	350	25	0	0
576	337.5	25	0	0
577	325	25	0	0
578	312.5	25	0	0
579	400	12.5	0	0
580	387.5	12.5	0	0
581	375	12.5	0	0
582	362.5	12.5	0	0
583	350	12.5	0	0
584	337.5	12.5	0	0
585	325	12.5	0	0
586	312.5	12.5	0	0
587	400	0	0	0
588	387.5	0	0	0
589	375	0	0	0
590	362.5	0	0	0
591	350	0	0	0
592	337.5	0	0	0
593	325	0	0	0
594	312.5	0	0	0
595	100	200	15	0
596	87.5	200	15	0
597	75	200	15	0
598	62.5	200	15	0
599	50	200	15	0
600	37.5	200	15	0
601	25	200	15	0
602	12.5	200	15	0
603	0	200	15	0
604	100	187.5	15	0
605	87.5	187.5	15	0
606	75	187.5	15	0
607	62.5	187.5	15	0
608	50	187.5	15	0
609	37.5	187.5	15	0
610	25	187.5	15	0
611	12.5	187.5	15	0
612	0	187.5	15	0
613	100	175	15	0
614	87.5	175	15	0
615	75	175	15	0
616	62.5	175	15	0
617	50	175	15	0
618	37.5	175	15	0
619	25	175	15	0
620	12.5	175	15	0
621	0	175	15	0
622	100	162.5	15	0
623	87.5	162.5	15	0
624	75	162.5	15	0
625	62.5	162.5	15	0
626	50	162.5	15	0
627	37.5	162.5	15	0
628	25	162.5	15	0
629	12.5	162.5	15	0
630	0	162.5	15	0
631	100	150	15	0
632	87.5	150	15	0
633	75	150	15	0
634	62.5	150	15	0
635	50	150	15	0
636	37.5	150	15	0
637	25	150	15	0
