1	1	2	5	4	10	11	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	3	6	5	11	12	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	5	8	7	13	14	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	5	6	9	8	14	15	18	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	10	11	14	13	19	20	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	11	12	15	14	20	21	24	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	13	14	17	16	22	23	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	14	15	18	17	23	24	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	19	20	23	22	28	29	32	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	20	21	24	23	29	30	33	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	22	23	26	25	31	32	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	23	24	27	26	32	33	36	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	28	29	32	31	37	38	41	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	29	30	33	32	38	39	42	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	31	32	35	34	40	41	44	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	32	33	36	35	41	42	45	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	37	38	41	40	46	47	50	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	38	39	42	41	47	48	51	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	40	41	44	43	49	50	53	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	41	42	45	44	50	51	54	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	46	47	50	49	55	56	59	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	47	48	51	50	56	57	60	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	49	50	53	52	58	59	62	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	50	51	54	53	59	60	63	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	55	56	59	58	64	65	68	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	56	57	60	59	65	66	69	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	58	59	62	61	67	68	71	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	59	60	63	62	68	69	72	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	64	65	68	67	73	74	77	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	65	66	69	68	74	75	78	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	67	68	71	70	76	77	80	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	68	69	72	71	77	78	81	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	73	74	77	76	82	83	86	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	74	75	78	77	83	84	87	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	76	77	80	79	85	86	89	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	77	78	81	80	86	87	90	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	82	83	86	85	91	92	95	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	83	84	87	86	92	93	96	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	85	86	89	88	94	95	98	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	86	87	90	89	95	96	99	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
